,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_France,Geography_Germany,Geography_Spain
1963,508,1,26,7,205962.0,1,1,0,156424.4,0,1,0,0
1964,544,0,26,6,0.0,1,1,0,100200.4,1,1,0,0
1965,731,1,29,5,179539.2,1,0,0,112010.02,0,1,0,0
1966,683,1,73,9,124730.26,1,1,1,51999.5,0,0,1,0
1967,662,1,33,3,0.0,2,0,1,68064.83,0,0,0,1
1968,789,1,33,8,151607.56,1,1,0,4389.4,0,0,1,0
1969,618,0,24,7,128736.39,1,0,1,37147.61,0,1,0,0
1970,749,1,38,9,129378.32,1,1,1,13549.34,0,0,0,1
1971,793,1,63,0,0.0,2,0,1,27166.75,0,0,0,1
1972,612,0,62,0,167026.61,2,1,1,192892.05,0,0,0,1
1973,564,0,53,2,45472.28,1,1,1,41055.71,1,1,0,0
1974,734,0,39,3,92636.96,2,1,1,125671.29,0,0,0,1
1975,664,1,40,7,125608.72,1,1,0,122073.48,0,1,0,0
1976,543,1,49,6,59532.18,1,1,0,104253.56,0,0,1,0
1977,508,0,41,5,82161.7,2,1,0,187776.49,0,0,1,0
1978,807,1,43,1,105799.32,2,1,0,34888.04,1,1,0,0
1979,656,1,41,2,0.0,2,1,0,158973.77,0,1,0,0
1980,837,1,26,4,89900.24,2,1,0,175477.03,0,1,0,0
1981,684,1,45,6,148071.39,1,1,0,183575.01,0,1,0,0
1982,636,1,44,2,0.0,2,0,0,86414.41,0,1,0,0
1983,622,0,39,9,83456.79,2,0,0,38882.34,0,1,0,0
1984,757,1,31,10,39539.39,2,0,0,192519.39,0,1,0,0
1985,750,1,22,3,121681.82,1,1,0,128643.35,1,0,0,1
1986,728,1,30,10,114835.43,1,0,1,37662.49,0,1,0,0
1987,750,1,22,5,0.0,2,0,1,105125.65,0,1,0,0
1988,621,1,46,6,141078.37,1,0,0,34580.8,1,0,1,0
1989,586,1,58,7,151933.63,1,1,0,162960.05,1,1,0,0
1990,706,0,56,3,139603.22,1,1,1,86383.61,0,0,1,0
1991,800,0,29,2,0.0,2,0,0,167773.55,0,1,0,0
1992,757,1,28,7,120911.75,2,1,1,131249.46,0,1,0,0
1993,481,1,39,1,111233.09,1,1,1,123995.15,0,0,0,1
1994,697,1,27,8,141223.68,2,1,0,90591.15,0,1,0,0
1995,710,1,23,6,0.0,2,1,1,134188.11,0,0,0,1
1996,677,1,37,3,88363.03,1,0,1,117946.3,0,1,0,0
1997,826,0,29,4,129938.07,1,0,1,190200.53,0,0,0,1
1998,657,0,41,5,95858.37,1,1,1,68255.88,0,1,0,0
1999,732,0,61,9,94867.18,2,1,1,157527.6,1,0,1,0
2000,492,0,38,8,57068.43,2,1,0,188974.81,0,0,1,0
2001,662,1,29,5,147092.65,1,1,0,10928.3,0,1,0,0
2002,796,1,39,5,86350.87,2,0,0,105080.53,0,0,1,0
2003,759,0,33,9,160541.36,2,0,0,93541.14,0,1,0,0
2004,535,1,48,5,134542.73,1,1,1,58203.67,1,0,1,0
2005,682,0,64,10,128306.7,1,0,1,66040.83,0,1,0,0
2006,730,0,36,8,148749.29,2,1,0,91830.75,0,1,0,0
2007,547,0,44,5,0.0,3,0,0,5459.07,1,0,0,1
2008,609,1,32,4,99883.16,1,1,1,120594.85,0,0,0,1
2009,696,0,36,3,0.0,3,1,0,65039.9,0,0,0,1
2010,485,0,30,7,0.0,1,1,0,107067.37,0,0,0,1
2011,461,0,25,6,0.0,2,1,1,15306.29,0,0,0,1
2012,594,0,24,0,97378.54,1,1,1,71405.17,0,0,0,1
2013,667,1,24,4,0.0,2,0,0,180329.83,0,1,0,0
2014,721,1,51,0,169312.13,1,1,0,109078.35,1,0,0,1
2015,576,0,50,8,0.0,2,1,1,57802.62,0,1,0,0
2016,850,1,38,1,146343.98,1,0,1,103902.11,0,0,0,1
2017,599,0,37,2,0.0,2,1,1,143739.29,0,0,0,1
2018,705,1,35,4,136496.12,2,1,0,116672.02,0,0,1,0
2019,761,0,26,1,0.0,2,1,1,199409.19,0,1,0,0
2020,484,1,54,3,134388.11,1,0,0,49954.79,1,0,1,0
2021,613,1,19,5,0.0,1,1,1,176903.35,0,0,0,1
2022,529,1,35,5,95772.97,1,1,1,112781.5,0,0,0,1
2023,693,1,44,5,124601.58,2,1,1,46998.13,1,0,1,0
2024,665,0,27,2,147435.96,1,0,0,187508.06,0,0,1,0
2025,554,0,26,7,92606.86,2,1,0,192709.69,0,1,0,0
2026,678,0,54,1,123699.28,2,0,1,105221.76,0,0,1,0
2027,830,1,40,4,0.0,2,0,1,81622.52,0,0,0,1
2028,643,1,62,9,0.0,2,0,0,155870.82,0,1,0,0
2029,540,1,28,8,0.0,2,0,0,197588.32,0,0,0,1
2030,626,0,44,2,0.0,1,0,1,173117.22,1,1,0,0
2031,504,1,32,8,170291.22,2,0,1,15658.99,0,0,1,0
2032,664,1,24,7,0.0,1,0,1,35611.35,0,1,0,0
2033,570,0,33,8,0.0,1,1,1,124641.42,0,1,0,0
2034,724,1,31,2,160997.54,2,0,1,64831.36,0,0,1,0
2035,759,0,38,1,104091.29,1,0,0,91561.91,0,1,0,0
2036,599,0,43,4,0.0,1,1,0,170347.1,0,1,0,0
2037,581,1,35,4,0.0,2,0,1,86383.82,0,1,0,0
2038,768,0,47,5,104552.61,1,1,0,48137.08,1,0,1,0
2039,701,1,51,9,0.0,2,0,0,61961.57,0,1,0,0
2040,613,1,38,9,67111.65,1,1,0,78566.64,1,0,1,0
2041,590,1,47,3,0.0,2,1,0,171774.5,0,1,0,0
2042,624,0,38,3,0.0,2,1,1,163666.85,0,1,0,0
2043,559,0,43,1,0.0,2,1,1,196645.87,0,1,0,0
2044,602,1,34,8,98382.72,1,1,0,39542.0,0,0,0,1
2045,604,1,28,7,0.0,2,0,0,58595.64,0,1,0,0
2046,643,1,36,0,148159.71,1,0,0,55835.66,0,1,0,0
2047,424,1,34,7,0.0,1,1,1,16250.61,0,0,0,1
2048,757,0,44,4,123322.15,1,1,0,137136.29,0,1,0,0
2049,805,0,45,9,116585.97,1,1,0,189428.75,1,0,1,0
2050,850,0,47,4,99219.47,2,1,1,122141.13,0,0,1,0
2051,490,1,33,1,0.0,2,1,1,80792.83,0,1,0,0
2052,693,1,40,0,120711.73,1,0,0,27345.18,1,0,1,0
2053,600,1,36,4,0.0,2,1,0,143635.36,0,0,0,1
2054,657,1,67,5,119785.47,2,1,1,107534.32,0,0,0,1
2055,615,1,51,6,81818.49,1,1,1,169149.38,0,0,0,1
2056,724,0,28,5,0.0,1,1,0,59351.68,0,1,0,0
2057,579,1,31,6,139729.54,1,0,1,135815.38,0,0,1,0
2058,590,1,34,0,65812.35,2,0,1,160346.3,0,0,0,1
2059,785,0,40,3,0.0,2,1,1,96832.82,0,1,0,0
2060,724,1,36,1,0.0,2,1,0,52462.25,0,0,0,1
2061,635,0,34,5,98683.47,2,1,0,15733.19,0,0,0,1
2062,634,1,36,2,85996.19,1,1,0,15887.68,0,0,0,1
2063,639,0,54,2,0.0,2,1,1,53843.71,0,0,0,1
2064,683,0,35,5,95698.79,1,0,1,182566.76,0,0,1,0
2065,655,0,30,1,83173.98,2,1,1,184259.6,0,0,1,0
2066,597,1,52,8,83693.34,2,1,1,161083.53,0,0,1,0
2067,756,1,31,10,122647.32,1,0,0,61666.87,0,1,0,0
2068,633,1,35,3,0.0,2,1,1,36249.76,0,1,0,0
2069,758,0,34,1,154139.45,1,1,1,60728.89,0,1,0,0
2070,735,0,33,4,0.0,2,1,0,149474.69,0,1,0,0
2071,645,1,28,7,117466.03,2,1,1,34490.06,0,0,1,0
2072,712,1,45,6,112994.65,1,0,0,198398.68,0,0,0,1
2073,696,0,35,4,174902.26,1,1,0,69079.85,0,0,1,0
2074,474,0,37,5,142688.57,2,1,1,110953.33,0,0,1,0
2075,657,1,32,3,118829.03,2,1,1,73127.61,0,1,0,0
2076,760,1,43,6,175735.5,1,1,1,157337.29,0,0,0,1
2077,696,1,32,8,101160.99,1,1,1,115916.55,0,0,1,0
2078,621,0,30,2,101014.08,2,1,1,165257.31,0,0,1,0
2079,509,1,35,8,0.0,2,0,1,67431.28,0,1,0,0
2080,745,0,28,6,0.0,2,1,0,154389.18,0,1,0,0
2081,541,1,37,9,118636.92,1,1,1,73551.44,0,1,0,0
2082,794,0,46,8,134593.79,1,1,1,46386.37,0,0,0,1
2083,518,1,40,4,0.0,2,0,1,194416.58,0,1,0,0
2084,501,0,40,2,0.0,2,0,0,141946.92,0,1,0,0
2085,705,1,32,3,0.0,2,0,0,129576.99,0,1,0,0
2086,636,0,20,10,124266.86,1,0,0,100566.81,0,1,0,0
2087,582,0,40,9,0.0,3,1,1,60954.45,0,1,0,0
2088,518,0,38,10,84764.79,1,1,1,162253.9,0,1,0,0
2089,767,1,36,3,0.0,1,0,0,65147.27,0,1,0,0
2090,651,1,23,4,115636.05,2,1,0,70400.86,0,0,0,1
2091,716,0,29,6,0.0,2,1,1,98998.61,0,1,0,0
2092,613,1,28,7,76656.4,2,1,1,185483.24,0,0,1,0
2093,607,1,36,10,106702.94,2,0,0,198313.69,0,0,1,0
2094,644,1,48,8,0.0,2,0,1,44965.54,1,1,0,0
2095,386,0,53,1,131955.07,1,1,1,62514.65,1,0,0,1
2096,515,1,40,0,109542.29,1,1,1,166370.81,0,1,0,0
2097,797,0,31,8,0.0,2,1,0,117916.63,0,0,0,1
2098,543,0,57,1,106138.33,2,1,1,120657.32,1,0,1,0
2099,451,0,38,9,61482.47,1,1,1,167538.66,0,0,1,0
2100,668,1,42,8,187534.79,1,1,1,32900.41,1,1,0,0
2101,622,0,41,9,0.0,2,1,1,155786.39,0,0,0,1
2102,647,1,47,5,105603.21,2,1,1,157360.9,0,0,0,1
2103,613,0,20,0,117356.19,1,0,0,113557.7,1,0,1,0
2104,718,1,35,8,0.0,2,1,0,94820.85,0,1,0,0
2105,537,0,47,6,103163.35,1,1,0,16259.64,1,0,1,0
2106,717,0,39,6,0.0,2,1,0,93275.61,0,0,0,1
2107,602,1,32,7,184715.86,2,1,0,113781.99,0,0,1,0
2108,583,0,40,4,55776.39,2,1,0,26920.43,0,1,0,0
2109,726,0,38,5,126875.62,1,1,0,128052.29,0,1,0,0
2110,643,0,32,2,0.0,1,0,0,131301.74,0,0,0,1
2111,728,0,37,4,0.0,1,0,0,4539.38,0,0,0,1
2112,523,1,39,3,0.0,2,1,0,6726.53,0,1,0,0
2113,742,0,21,1,114292.48,1,1,0,31520.4,0,0,1,0
2114,594,1,40,0,152092.44,2,1,1,83508.93,0,0,1,0
2115,676,1,33,6,171490.78,1,0,0,79099.64,0,1,0,0
2116,745,0,59,8,0.0,1,1,1,36124.98,0,0,0,1
2117,720,1,26,10,51962.91,2,1,0,45507.24,0,1,0,0
2118,596,0,33,1,138162.81,1,1,0,85412.54,0,1,0,0
2119,656,1,27,4,118627.16,2,1,1,160835.3,0,0,1,0
2120,674,1,46,2,174701.05,1,1,0,90189.72,1,1,0,0
2121,764,1,29,5,0.0,2,1,0,65868.28,0,0,0,1
2122,766,0,26,3,104258.8,1,1,1,428.23,0,1,0,0
2123,709,0,36,8,0.0,2,1,1,69676.55,0,1,0,0
2124,630,0,36,2,110414.48,1,1,1,48984.95,0,1,0,0
2125,732,1,46,0,0.0,2,1,1,184350.78,0,1,0,0
2126,714,1,34,5,0.0,2,1,0,193040.32,0,0,0,1
2127,451,0,23,9,0.0,2,0,1,48021.71,0,0,0,1
2128,694,1,36,3,97530.25,1,1,1,117140.41,0,1,0,0
2129,529,1,29,4,135759.4,1,0,0,112813.79,1,0,1,0
2130,706,0,46,4,105214.58,1,1,0,108699.59,1,0,1,0
2131,648,1,46,9,127209.0,2,1,0,77405.95,1,0,0,1
2132,636,1,43,6,0.0,2,1,0,43128.95,0,1,0,0
2133,526,1,50,5,124233.24,1,0,1,159456.87,1,0,1,0
2134,669,1,25,7,157228.61,2,1,0,124382.9,0,0,0,1
2135,698,0,50,1,0.0,4,1,0,88566.9,1,0,0,1
2136,711,1,36,9,137688.71,1,1,1,46884.1,0,1,0,0
2137,669,0,35,7,0.0,1,1,1,49108.23,1,1,0,0
2138,496,1,30,0,90963.49,1,0,1,27802.0,0,1,0,0
2139,594,0,49,2,126615.94,2,0,1,123214.74,0,0,0,1
2140,550,1,39,2,116120.19,2,1,1,195638.13,0,0,0,1
2141,693,1,43,6,128760.32,1,1,0,36342.79,0,1,0,0
2142,705,0,37,10,0.0,2,1,1,13935.53,1,1,0,0
2143,667,0,42,10,64404.26,2,0,0,26022.37,0,0,1,0
2144,558,1,40,6,0.0,2,1,0,173844.89,0,1,0,0
2145,642,1,72,1,160541.0,2,1,1,142223.94,0,1,0,0
2146,603,1,24,1,165149.13,2,1,0,21858.28,0,0,0,1
2147,821,1,45,0,135827.33,2,1,1,131778.58,0,0,1,0
2148,663,0,39,8,0.0,2,1,1,101168.9,0,1,0,0
2149,528,0,29,9,170214.23,2,1,0,49284.0,0,0,1,0
2150,616,1,45,3,143129.41,2,0,1,64327.26,0,0,1,0
2151,647,1,41,4,138937.35,1,1,1,101617.64,1,1,0,0
2152,673,0,42,4,0.0,2,1,0,121440.8,0,1,0,0
2153,824,1,45,3,129209.48,1,0,0,60151.77,0,1,0,0
2154,681,1,38,3,0.0,2,1,1,112491.96,0,1,0,0
2155,415,1,46,9,134950.19,3,0,0,178587.36,1,1,0,0
2156,579,0,33,1,65667.79,2,0,0,164608.98,0,1,0,0
2157,720,1,33,9,0.0,2,1,1,142956.48,0,1,0,0
2158,601,0,34,5,0.0,2,1,0,27022.57,0,1,0,0
2159,755,0,38,1,0.0,2,1,0,20734.81,0,1,0,0
2160,667,1,42,9,0.0,2,0,1,58137.42,0,1,0,0
2161,782,1,23,10,98052.66,1,1,1,142587.32,0,0,0,1
2162,850,0,31,4,91292.7,1,1,1,162149.07,0,0,0,1
2163,687,0,39,2,0.0,3,0,0,188150.6,1,0,0,1
2164,539,0,29,4,0.0,2,1,1,100919.19,0,1,0,0
2165,749,1,66,6,182532.23,2,1,1,195429.92,0,0,1,0
2166,727,1,28,5,0.0,2,0,1,19653.08,0,1,0,0
2167,776,1,30,6,0.0,2,0,1,63908.86,0,0,0,1
2168,632,0,40,3,109740.62,1,1,0,141896.74,0,0,0,1
2169,670,0,40,3,47364.45,1,1,1,148579.43,1,1,0,0
2170,660,1,33,2,80462.24,1,0,0,150422.35,0,0,0,1
2171,716,0,30,2,205770.78,2,0,0,65464.66,0,0,1,0
2172,593,1,35,9,114193.24,1,1,0,71154.1,0,1,0,0
2173,756,0,34,2,148200.72,1,0,0,194584.48,0,0,1,0
2174,600,1,32,1,0.0,1,1,1,101986.16,0,1,0,0
2175,817,1,59,1,118962.58,1,1,1,120819.58,0,1,0,0
2176,586,1,42,6,0.0,2,1,1,123410.23,0,0,0,1
2177,775,1,45,8,0.0,1,1,0,130376.68,0,1,0,0
2178,791,1,25,7,0.0,1,1,0,89666.28,0,0,0,1
2179,670,0,31,9,0.0,1,0,1,76254.83,0,1,0,0
2180,562,1,33,6,0.0,2,1,0,111590.35,0,1,0,0
2181,732,0,42,2,118889.66,2,0,0,87422.15,0,0,1,0
2182,833,0,34,3,144751.81,1,0,0,166472.81,0,1,0,0
2183,834,1,36,8,142882.49,1,1,0,89983.02,1,1,0,0
2184,633,1,32,5,163340.12,2,1,1,74415.2,0,0,0,1
2185,602,0,42,1,138912.17,1,1,1,139494.75,0,0,0,1
2186,752,1,38,0,145974.79,2,1,1,137694.23,0,1,0,0
2187,624,1,33,6,66220.17,1,0,1,170819.01,0,0,0,1
2188,662,0,22,2,126362.57,2,1,1,97382.8,0,1,0,0
2189,734,1,37,3,80387.81,1,0,1,77272.62,0,1,0,0
2190,602,0,42,6,158414.85,1,1,1,131886.46,0,0,1,0
2191,808,1,32,1,0.0,2,1,1,46200.71,0,1,0,0
2192,613,0,45,1,187841.99,2,1,1,147224.27,0,1,0,0
2193,532,1,43,9,0.0,2,0,0,190573.91,1,1,0,0
2194,529,1,32,9,147493.89,1,1,0,33656.35,0,1,0,0
2195,710,0,27,2,135277.96,1,1,0,142200.15,0,0,0,1
2196,523,1,63,6,116227.27,1,1,1,119404.63,0,0,1,0
2197,676,1,37,10,106242.67,1,1,1,166678.28,0,1,0,0
2198,666,0,34,9,115897.12,1,1,1,25095.03,0,1,0,0
2199,779,0,34,5,0.0,2,0,1,111676.63,0,0,0,1
2200,662,1,33,0,103471.52,1,1,1,162703.0,0,0,1,0
2201,638,1,46,9,139859.54,1,1,0,38967.29,0,1,0,0
2202,687,0,34,9,125474.44,1,1,0,198929.84,0,1,0,0
2203,600,1,37,8,177657.35,1,1,1,77142.32,0,0,0,1
2204,564,1,40,4,0.0,1,1,0,85455.62,1,1,0,0
2205,477,1,47,9,144900.58,1,1,0,61315.37,1,1,0,0
2206,558,1,39,10,144757.02,1,1,0,22878.16,1,0,1,0
2207,525,0,25,6,0.0,2,1,0,89566.64,0,1,0,0
2208,664,1,26,7,116244.14,2,1,1,95145.14,0,0,1,0
2209,559,0,42,7,0.0,2,1,1,190040.29,0,1,0,0
2210,538,1,40,8,0.0,2,1,1,25554.4,0,0,0,1
2211,681,0,79,0,0.0,2,0,1,170968.99,0,1,0,0
2212,708,0,43,0,118994.84,1,1,0,181499.77,1,0,1,0
2213,485,0,27,3,0.0,2,1,0,141449.86,0,1,0,0
2214,681,0,37,7,69609.85,1,1,1,72127.83,0,1,0,0
2215,581,1,41,2,127913.71,2,1,1,44205.95,0,0,1,0
2216,579,0,39,5,117833.3,3,0,0,5831.0,1,0,1,0
2217,644,1,18,8,0.0,2,1,0,59172.42,0,0,0,1
2218,708,1,40,8,83015.71,1,1,0,101089.76,0,0,0,1
2219,518,0,27,1,133801.49,1,1,1,143315.57,0,1,0,0
2220,719,1,36,3,155423.17,1,1,1,199841.32,0,1,0,0
2221,567,1,40,8,28649.64,1,1,1,95140.62,0,0,0,1
2222,781,1,33,3,89276.48,1,1,0,6959.0,0,1,0,0
2223,564,1,41,9,103522.75,2,1,1,34338.21,0,0,1,0
2224,600,1,30,2,119755.0,1,1,1,21852.91,0,0,1,0
2225,603,1,26,4,109166.37,1,1,1,92840.67,0,0,1,0
2226,704,0,39,10,102556.18,2,1,0,171971.25,1,0,1,0
2227,750,1,37,3,0.0,2,1,0,16870.2,0,1,0,0
2228,658,1,20,7,0.0,2,0,0,187638.34,0,1,0,0
2229,797,0,55,10,0.0,4,1,1,49418.87,1,1,0,0
2230,779,1,27,1,0.0,2,1,1,190623.02,0,1,0,0
2231,850,0,27,8,111837.78,2,1,1,110805.79,0,0,1,0
2232,641,1,42,9,132657.55,1,1,0,35367.19,0,0,0,1
2233,660,1,30,1,84440.1,2,1,1,60485.98,0,0,1,0
2234,584,1,47,7,130538.77,1,1,0,92915.84,0,0,1,0
2235,653,1,55,7,0.0,2,1,1,41967.03,0,0,0,1
2236,582,1,26,6,114450.32,1,1,1,14081.64,0,0,1,0
2237,677,0,56,0,119963.45,1,0,0,158325.87,1,1,0,0
2238,794,0,22,4,114440.24,1,1,1,107753.07,0,0,0,1
2239,537,1,37,6,0.0,1,1,1,17802.42,0,1,0,0
2240,465,1,25,2,78247.31,2,1,1,10472.31,0,1,0,0
2241,597,1,33,9,0.0,2,1,0,49374.82,0,1,0,0
2242,603,0,34,9,0.0,2,1,0,167916.35,0,1,0,0
2243,758,0,61,8,125397.21,1,1,0,182184.09,1,0,1,0
2244,639,1,34,5,139393.19,2,0,0,33950.08,0,0,0,1
2245,642,1,48,9,118317.27,4,0,0,78702.98,1,1,0,0
2246,773,1,45,8,96877.21,1,1,1,113950.51,0,1,0,0
2247,625,1,56,0,148507.24,1,1,0,46824.08,1,0,1,0
2248,668,0,59,5,120170.07,1,0,1,50454.8,0,0,1,0
2249,565,1,46,7,135369.71,1,0,1,140130.22,0,1,0,0
2250,725,1,66,4,86459.8,1,1,1,141476.56,0,1,0,0
2251,551,0,30,2,143340.44,1,1,0,145796.49,0,0,1,0
2252,635,0,47,2,125724.95,2,1,0,63236.97,0,1,0,0
2253,850,1,62,5,0.0,2,1,1,180243.56,0,0,0,1
2254,613,1,34,5,144094.2,1,1,0,44510.26,0,1,0,0
2255,726,0,38,4,0.0,2,0,0,6787.48,0,1,0,0
2256,648,1,42,2,98795.61,2,1,0,89123.99,0,0,0,1
2257,640,1,23,3,72012.76,1,1,0,161333.13,0,0,1,0
2258,756,1,41,6,149049.92,1,0,1,50422.36,1,0,1,0
2259,745,1,46,2,122220.19,1,1,1,118024.1,0,1,0,0
2260,809,0,33,3,0.0,2,0,1,141426.78,0,0,0,1
2261,783,1,39,9,0.0,2,1,0,143752.77,0,0,0,1
2262,679,1,60,6,0.0,2,1,1,77331.77,0,1,0,0
2263,529,1,34,9,0.0,1,1,1,93208.22,0,0,0,1
2264,835,1,18,2,142872.36,1,1,1,117632.63,0,0,1,0
2265,535,0,45,2,0.0,2,0,1,170621.55,0,1,0,0
2266,696,1,42,7,162318.61,1,1,0,121061.89,0,0,1,0
2267,586,0,38,2,0.0,2,1,0,87168.46,0,1,0,0
2268,634,1,38,2,148430.55,1,1,1,56055.72,0,0,1,0
2269,705,0,56,2,143249.67,1,1,0,88428.41,1,0,1,0
2270,702,0,46,9,98444.19,1,0,1,109563.28,0,1,0,0
2271,727,0,26,9,121508.28,1,1,1,146785.44,0,1,0,0
2272,690,0,35,9,107944.33,2,0,0,48478.47,0,1,0,0
2273,578,1,23,10,88980.32,1,1,1,125222.36,0,1,0,0
2274,524,0,64,5,0.0,1,1,0,136079.64,1,0,0,1
2275,593,1,69,2,187013.13,2,0,1,105898.69,0,0,1,0
2276,656,0,46,5,113402.14,2,1,1,138849.06,0,1,0,0
2277,661,1,44,1,141136.62,1,1,0,189742.78,1,0,1,0
2278,669,1,50,9,201009.64,1,1,0,158032.5,1,1,0,0
2279,635,1,34,3,134692.4,2,1,1,83773.02,0,1,0,0
2280,623,1,27,4,120509.81,1,0,0,142170.44,0,1,0,0
2281,515,0,58,2,131852.81,1,1,0,81436.68,1,1,0,0
2282,833,1,59,1,130854.59,1,1,1,30722.52,1,0,1,0
2283,793,0,36,0,0.0,1,0,0,148993.47,0,0,0,1
2284,418,1,36,7,90145.04,1,1,1,69157.93,0,1,0,0
2285,631,1,40,3,107949.45,1,1,0,52449.62,1,0,1,0
2286,641,0,26,4,91547.84,2,0,1,28157.34,0,1,0,0
2287,631,1,29,3,0.0,2,1,1,197963.46,0,0,0,1
2288,682,1,46,7,128029.72,1,1,1,62615.35,0,0,0,1
2289,747,0,32,5,67495.04,2,0,1,77370.37,0,0,1,0
2290,678,1,28,2,109137.12,1,1,1,58814.41,0,1,0,0
2291,726,1,31,9,0.0,2,1,1,106117.3,0,1,0,0
2292,528,1,31,9,120962.59,1,1,0,5419.31,0,1,0,0
2293,708,0,42,8,192390.52,2,1,0,823.36,0,0,1,0
2294,850,0,40,4,97990.49,2,0,0,106691.02,0,0,1,0
2295,565,0,40,2,0.0,2,1,1,129956.13,0,1,0,0
2296,688,1,45,9,103399.87,1,0,0,129870.93,0,0,1,0
2297,770,0,70,9,110738.89,1,1,0,22666.77,1,1,0,0
2298,651,1,40,4,0.0,2,1,1,147715.83,0,1,0,0
2299,631,1,33,2,0.0,2,1,1,158268.84,0,0,0,1
2300,559,1,28,3,141099.43,1,1,1,15607.27,0,1,0,0
2301,579,1,40,10,45408.85,2,1,0,18732.91,0,0,1,0
2302,746,1,36,2,0.0,2,1,1,16436.56,0,0,0,1
2303,603,0,42,8,91611.12,1,0,0,144675.3,1,0,0,1
2304,809,0,39,5,0.0,1,1,0,77705.75,0,1,0,0
2305,775,0,33,1,118897.1,2,1,1,26362.4,0,0,1,0
2306,632,1,42,4,119624.6,2,1,1,195978.86,0,0,1,0
2307,772,1,34,7,111565.91,1,1,1,121073.23,0,0,1,0
2308,670,1,43,9,111677.88,1,1,0,178827.3,1,0,1,0
2309,538,1,31,1,0.0,2,1,0,1375.46,0,1,0,0
2310,648,0,32,8,157138.99,3,1,0,190994.48,1,0,1,0
2311,773,1,25,1,124532.78,2,0,1,11723.57,0,1,0,0
2312,590,1,31,8,112211.61,1,1,0,26261.42,0,1,0,0
2313,657,1,33,1,84309.57,2,0,0,103914.4,0,1,0,0
2314,552,1,45,9,0.0,2,1,0,26752.56,0,0,0,1
2315,688,0,51,5,0.0,1,1,0,91624.11,1,1,0,0
2316,640,0,46,5,107978.4,2,1,0,155876.06,0,0,1,0
2317,637,1,49,2,108204.52,1,1,0,169037.84,1,0,1,0
2318,440,1,42,2,0.0,2,1,0,49826.68,0,1,0,0
2319,586,1,33,9,0.0,1,1,0,6975.02,0,1,0,0
2320,511,1,27,8,0.0,2,1,1,49089.36,0,1,0,0
2321,547,1,55,4,111362.76,3,1,0,16922.28,1,0,1,0
2322,597,1,43,2,85162.26,1,0,1,5104.08,1,0,0,1
2323,458,0,39,9,0.0,2,1,0,116343.09,0,1,0,0
2324,806,1,48,4,164701.68,1,1,1,21439.49,0,1,0,0
2325,580,1,45,8,103741.14,1,1,0,47428.73,1,0,1,0
2326,721,1,28,9,154475.54,2,0,1,101300.94,1,0,1,0
2327,491,1,33,5,83134.3,1,1,0,187946.55,0,1,0,0
2328,561,0,22,6,186788.96,2,1,0,73286.8,0,1,0,0
2329,715,0,32,3,104857.19,2,1,0,114149.8,0,0,1,0
2330,609,1,40,6,0.0,2,1,1,97416.34,0,1,0,0
2331,537,0,46,5,100727.5,1,0,1,140857.76,1,0,1,0
2332,742,1,27,5,190125.43,2,0,0,21793.59,0,0,1,0
2333,538,0,32,2,0.0,1,1,1,80130.54,0,1,0,0
2334,736,0,36,8,103914.17,1,1,1,110035.88,1,0,1,0
2335,652,1,36,1,0.0,2,1,1,151314.98,0,1,0,0
2336,705,0,35,5,0.0,1,1,0,133991.11,1,1,0,0
2337,548,1,32,5,175214.71,1,1,1,155165.61,0,0,1,0
2338,624,1,27,9,94667.29,2,0,1,4470.52,0,0,1,0
2339,727,1,59,5,152581.06,1,1,0,71830.1,1,0,1,0
2340,595,0,23,10,101126.66,2,0,0,37042.8,0,0,0,1
2341,792,1,25,8,142862.21,1,1,1,130639.01,0,0,0,1
2342,576,1,63,9,70655.48,1,0,0,78955.8,1,1,0,0
2343,651,0,34,9,0.0,2,1,0,138113.71,0,1,0,0
2344,591,0,31,7,0.0,2,0,1,48778.46,0,1,0,0
2345,850,0,47,10,134381.52,1,0,0,26812.89,1,0,1,0
2346,653,0,36,3,0.0,2,0,0,110525.6,0,0,0,1
2347,777,1,23,6,0.0,2,1,1,163225.48,0,1,0,0
2348,671,1,35,1,144848.74,1,1,1,179012.3,0,0,1,0
2349,815,0,39,6,0.0,1,1,1,85167.88,0,0,0,1
2350,580,1,45,2,179334.83,2,1,1,169303.65,0,0,1,0
2351,729,1,40,5,113574.61,2,1,0,103396.08,0,0,1,0
2352,682,0,30,9,0.0,2,1,1,195104.91,0,1,0,0
2353,702,0,29,6,149218.39,1,1,1,9633.01,0,1,0,0
2354,595,0,30,5,100683.54,1,1,1,178361.04,0,0,0,1
2355,698,0,31,8,185078.26,1,0,0,115337.74,1,0,0,1
2356,635,1,37,5,113488.68,1,1,0,95611.74,1,0,1,0
2357,655,0,41,5,0.0,1,0,0,36548.0,1,1,0,0
2358,753,1,35,3,0.0,2,1,1,184843.77,0,1,0,0
2359,742,1,33,6,0.0,2,0,0,38550.4,0,1,0,0
2360,612,0,58,1,149641.53,1,1,1,115161.28,0,0,1,0
2361,564,1,31,0,125175.58,1,1,1,72757.33,0,0,0,1
2362,594,0,32,4,120074.97,2,1,1,162961.79,0,0,1,0
2363,711,0,21,0,82844.33,2,0,1,1408.68,0,1,0,0
